Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Maldives,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,Nutrient nitrogen N (total),Import Quantity,t,69623.8,72595.67,75567.54,95278.01,105209.95,118674.41,132138.87,145603.33,159067.79,142612.35,93750.7,176129.72,117419.82,58709.91,24511.42
Mali,Nutrient nitrogen N (total),Export Quantity,t,4546.91,6228.37,7909.83,39429.67,46025.8,44131.22,42236.64,40342.06,38447.48,39678.02,19995.74,18902.56,14728.32,13025.49,3715.59
Malta,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Malta,Nutrient nitrogen N (total),Import Quantity,t,358.7,383.04,391.49,389.24,1959.11,3391.67,3866.23,4086.62,2122.62,625.64,1298,772.32,1331.85,1205.07,3520.81
Malta,Nutrient nitrogen N (total),Export Quantity,t,0.17,5.88,0,0,0,0,0,0,0.23,0,0,0,0.01,0,0
Marshall Islands,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,Nutrient nitrogen N (total),Import Quantity,t,441.35,353.08,264.81,176.54,88.27,0,0,0,0.01,0.01,0.83,15.32,132.32,0,4.04
Marshall Islands,Nutrient nitrogen N (total),Export Quantity,t,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.83,8.17,8.5,8.83,9.17,9.5,328.24,328.24
Mauritania,Nutrient nitrogen N (total),Import Quantity,t,8554.97,10501.14,12849.17,11934.85,24287.43,24040.71,17862.38,6416.12,10406.35,8818.25,12895.67,7444.01,9920.04,23641.01,23990.77
Mauritania,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,35.52,0,0,0,0,0,0
Mauritius,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,Nutrient nitrogen N (total),Import Quantity,t,9327.37,10575.42,8212.81,10895.39,11831.6,8349.14,11112.15,6647.86,9218.65,8530.29,7161.24,7602.44,5549.07,4501.43,5350.04
Mauritius,Nutrient nitrogen N (total),Export Quantity,t,1977.17,3080.21,1444.89,2253.31,1944.54,2144.36,2882.29,1652.21,2250.94,1497.4,616.53,617.71,379.33,147.09,24.87
Mexico,Nutrient nitrogen N (total),Production,t,359578,327245,443561,473416,501456,690200,645300,611600,548500,544700,479600,489500,482300,306723.72,272444.45
Mexico,Nutrient nitrogen N (total),Import Quantity,t,711718.7,858360.24,789266.87,921306.11,962226.9,900622.2,856412.7,777581.29,901056.07,881549.53,714031.27,942138.55,1108950.92,1169477.29,789828.73
Mexico,Nutrient nitrogen N (total),Export Quantity,t,104718.35,124110.98,103209.85,32309.79,131199.33,114089.71,83479.45,67499.47,65594.38,81024.31,93629.66,86854.91,87023.9,48153.95,68006.21
Micronesia (Federated States of),Nutrient nitrogen N (total),Import Quantity,t,1.29,14.1,4.67,10.5,9.7,3.04,1.3,1.25,1.19,0.75,4.78,1.05,0.45,0.31,0.31
Micronesia (Federated States of),Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Mongolia,Nutrient nitrogen N (total),Import Quantity,t,7126.01,7710.33,11415.97,14601.75,16915.12,25344.5,19108.17,20685.73,22963.61,35649.35,40518.82,46176.52,43143.51,40228.14,54228.06
Mongolia,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0
Montenegro,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Montenegro,Nutrient nitrogen N (total),Import Quantity,t,1335.91,1099.75,1384.87,1195.17,1271.17,1409.07,1323.04,1286.24,1333.6,1259.73,1255.46,1438.85,1388.1,1286.47,1022.82
Montenegro,Nutrient nitrogen N (total),Export Quantity,t,0,0.02,10.28,9.3,0.45,0,0,1.08,1.2,0,0,0,0.54,0,0
Morocco,Nutrient nitrogen N (total),Production,t,197940,336880,498332,562687,641867,540007.42,572898.19,621676.56,803835.56,1222800,1295900,1311100,1641600,1641600,1641600
Morocco,Nutrient nitrogen N (total),Import Quantity,t,166346.28,145083.15,157575.47,157872.6,105901.46,169173.17,159743.22,174698.23,150802.19,187734.44,206922.46,180285.09,234832.25,107160.54,99749.3
Morocco,Nutrient nitrogen N (total),Export Quantity,t,145556.98,281440.25,428705.32,480391.57,551848.82,495077.76,541896.26,525770.34,839255.13,1094332.49,1129573.79,1161215.55,1573875.76,1445957.64,1340665.46
Mozambique,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Mozambique,Nutrient nitrogen N (total),Import Quantity,t,51548.93,17871.91,47210.67,50634.04,33587.9,26072.8,39016.47,16221.05,22372.74,24595.3,27388.42,37680.01,49003.01,62183.97,56123.59
Mozambique,Nutrient nitrogen N (total),Export Quantity,t,893.35,0,0.06,0.12,9466.78,580.95,5484.41,2509.95,3221.58,1995.25,879.95,16611.35,9669.41,16071.84,17469.89
Myanmar,Nutrient nitrogen N (total),Production,t,48823,32097,16235,76273,95963,77034.82,78269.92,66539.46,36228.22,23023,23023,57678.94,90843.76,90843.76,0
Myanmar,Nutrient nitrogen N (total),Import Quantity,t,15080.88,26620.16,1846.85,135672.59,139311.95,102903.98,62378.71,50334.88,113473.91,233245.14,248280.88,295563.07,373031.74,224455.05,96944.24
Myanmar,Nutrient nitrogen N (total),Export Quantity,t,0,0.19,0,0,0,139.69,0,0,39.49,1.38,0,0,0.54,0,0
Namibia,Nutrient nitrogen N (total),Import Quantity,t,3087.46,5792.01,7927.63,9094.03,9406.15,7453.06,3758.35,10108.77,18499.34,17225.49,30519.85,4860.59,3147.65,6277.58,12225.74
Namibia,Nutrient nitrogen N (total),Export Quantity,t,33.87,413.19,11.86,4,216.22,787.44,582.65,366.55,190.05,383.23,26.26,155.57,1.82,311.05,529.86
Nauru,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Nauru,Nutrient nitrogen N (total),Import Quantity,t,0,0,0,0,0,0,0.06,0.01,0.67,0.13,0.15,0,0,0.45,0.15
Nauru,Nutrient nitrogen N (total),Export Quantity,t,0,16.11,0,4.8,0,0,0,0,0,0,0,3.75,0,0,0
Nepal,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Nutrient nitrogen N (total),Import Quantity,t,5168.8,2636.32,56932.9,78683.23,32184.19,103040.7,86250.45,108368.89,104789.6,118030.49,136378.77,142152.57,108831.52,144136.51,67474.49
Nepal,Nutrient nitrogen N (total),Export Quantity,t,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0,0,0.15,0.3,0.45,0.6,0.75
Netherlands (Kingdom of the),Nutrient nitrogen N (total),Production,t,1493790,1397882,1475708,1468636,1650206,1734418,1878333,2022248,2166163,1683800,1553000,1618400,1632900,1632900,1632900
Netherlands (Kingdom of the),Nutrient nitrogen N (total),Import Quantity,t,123408.45,87563.07,131080.45,425029.59,358099.42,418371.85,593123.4,502520.83,489714.54,440511.58,401963.57,407581.89,401318.77,472774.52,402380.06
Netherlands (Kingdom of the),Nutrient nitrogen N (total),Export Quantity,t,552585.17,328823.18,601536.21,1794335.67,2378268.52,1958197.91,2200113.42,2002628.37,2236811.98,2168681.48,1963663.02,2079194.96,2000520.28,2034536.36,1285577.7
New Caledonia,Nutrient nitrogen N (total),Import Quantity,t,551.16,378.54,569.55,753.64,760.7,832.88,945.54,769.91,769.91,769.91,769.91,769.91,769.91,769.91,769.91
New Caledonia,Nutrient nitrogen N (total),Export Quantity,t,1.06,0.04,0.01,0,0,0.07,0.26,0.04,0,0,0,0,0,0,0
New Zealand,Nutrient nitrogen N (total),Production,t,88790,104934,101600,100000,100000,103400,125100,109400,104500,104000,94100,77500,96600,96600,96600
New Zealand,Nutrient nitrogen N (total),Import Quantity,t,260909.37,228380.19,250697.89,340584.6,297680.82,349135.38,342228.15,361111.75,366858.28,397432.18,384910.1,395951.48,400592.37,358080.69,288887.35
New Zealand,Nutrient nitrogen N (total),Export Quantity,t,786.52,14572.53,1272.55,338.89,426.19,577.61,597.56,873.63,984.5,643.94,608.33,637,560.75,507.24,387.49
Nicaragua,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Nutrient nitrogen N (total),Import Quantity,t,31653.7,46525.48,40590.62,52574.97,55472.82,49179.7,52466.36,56233.82,60120.23,78338.2,48492.75,53941.1,67156.15,62447.19,51003.15
Nicaragua,Nutrient nitrogen N (total),Export Quantity,t,1087.91,1228.55,499.14,456,7.63,407.47,1449.95,353.48,719.9,777.8,183.25,36.48,7.78,282.57,5.25
Niger,Nutrient nitrogen N (total),Import Quantity,t,5582.39,12675.25,6744.29,7332.98,12853.01,7141.39,12606.56,6808.37,6601.95,10187.07,11278.84,10489.16,6100.38,12224.31,6231.16
Niger,Nutrient nitrogen N (total),Export Quantity,t,0.99,3.77,2.9,2.02,40.88,18.22,3.68,87.33,161.44,335.79,252.86,174.8,0.6,12.42,22.5
Nigeria,Nutrient nitrogen N (total),Production,t,1156913.041,54743,31998,65940,170159,108000,78200,129605,319700,653349.5,724300,724300,724300,620503.94,1317150.98
Nigeria,Nutrient nitrogen N (total),Import Quantity,t,374962.76,58200.66,18901.79,13966.45,35688.87,33297.75,169899.54,64728.68,77557.82,75244.9,78534.98,38506.28,101282.31,234137.91,80309.35
Nigeria,Nutrient nitrogen N (total),Export Quantity,t,16067.28,3582.95,910.28,19151.84,39539.29,245.15,4510.17,45438.25,106063.8,282877.76,412387.49,357940.38,233954.63,427899.61,1275365.54
Niue,Nutrient nitrogen N (total),Import Quantity,t,0.2,0.02,0.05,0.21,0,0.01,0.03,0.03,0.51,0.05,0.11,0.47,0.79,0.03,0.2
Niue,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Nutrient nitrogen N (total),Import Quantity,t,15879.26,17848.43,19775.57,18695.39,16969.96,19164.4,20150.51,19385.89,22289.85,21037.27,18199.43,18050.3,24090.96,15784.54,16283.08
North Macedonia,Nutrient nitrogen N (total),Export Quantity,t,1.2,6.96,8.81,338.07,485.79,136.79,18.11,24.05,38.88,332.4,285.43,501.96,724.06,1174.56,2085.13
Norway,Nutrient nitrogen N (total),Production,t,499168.56,341414.2,516685.12,504870.84,511352.96,581576.04,549618.42,589343.03,534248.27,570914.87,551172.25,582231.3,631143.59,574996.14,548691.31
Norway,Nutrient nitrogen N (total),Import Quantity,t,34421.19,36409.4,42387.75,65429.56,92921.62,73288.61,83646.07,78756.11,91180.42,90044.14,101305.25,209467.85,247088.42,238420,265986.86
Norway,Nutrient nitrogen N (total),Export Quantity,t,426891.77,286170.86,463392.16,465515.97,488400.13,526072.08,497460.49,530451.05,491597.96,532519.67,550084.5,750515.23,788926.08,717017.85,709931.17
Oman,Nutrient nitrogen N (total),Production,t,859029.06,1124109.64,1507186.8,1187074.16,1371544.22,1716565.47,686624.25,1230081.7,1298430.41,1508499.85,1603837.27,881002.12,1479934.86,1526672.84,939335
Oman,Nutrient nitrogen N (total),Import Quantity,t,11358.46,8418.27,9630.4,9471.02,10003.25,11223.14,8603.8,7769.77,8915.45,8796.35,10264.35,12557.45,7688.71,28047.15,4937.02
Oman,Nutrient nitrogen N (total),Export Quantity,t,859029.06,1124109.63,1507186.8,1187074.16,1371544.21,1716565.47,686744.42,1216887.31,1287742.96,1508499.85,1603833.13,1577113.01,1560471.39,1619784.13,1154844.37
Pakistan,Nutrient nitrogen N (total),Production,t,2544878,2579587,2707356,2613167,2235192,2455549,2621809,2927796,3213797,3063037.07,3063037.07,3208561,3370460,3381534,3506756
Pakistan,Nutrient nitrogen N (total),Import Quantity,t,325138.76,671364.04,460774.57,683092.77,608957.78,471418.64,501820.3,567170.68,257211.82,346499.07,418868.35,315208.96,227437.7,261535.29,315022.77
Pakistan,Nutrient nitrogen N (total),Export Quantity,t,316.51,222.29,223.32,38.86,0.8,3.97,7.13,4.28,1.42,68279.44,6986.2,6.4,36.4,631.07,158.86
Palau,Nutrient nitrogen N (total),Import Quantity,t,12.76,27.11,14.96,24.09,13.87,35.05,34.96,34.57,35.49,7.37,8.03,8.03,8.03,8.03,8.03
Palau,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Nutrient nitrogen N (total),Import Quantity,t,4.41,3077.96,2811.66,948.33,495.83,935.34,2585.38,2125.3,2019.29,1831.97,1780.43,2425.42,13677.44,5141.89,1925.24
Palestine,Nutrient nitrogen N (total),Export Quantity,t,282.96,565.91,28.92,154.89,33.95,19.31,140.77,116.26,0,5.75,6187.85,14.45,19.4,3.81,3.81
Panama,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Nutrient nitrogen N (total),Import Quantity,t,16259.8,18234.59,22401.84,21279.88,23393.03,22610.44,16249.95,16086.99,14056.43,16927.68,20883.89,18109.24,31545.06,41116.26,22526.24
Panama,Nutrient nitrogen N (total),Export Quantity,t,8.45,2.2,360.94,232.33,1145.86,2120.32,505.45,94.31,314.13,213.07,3083.08,99.95,126.58,391.05,40.63
Papua New Guinea,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,Nutrient nitrogen N (total),Import Quantity,t,18011.5,19908.09,18576.07,15229.99,18684.26,16511.06,17008.4,20676.54,20599.52,26341.94,28811.4,29223.36,26847.71,25384.99,30553.4
Papua New Guinea,Nutrient nitrogen N (total),Export Quantity,t,0,0.49,62.5,183.42,1.27,37.12,3.76,2.51,4.09,5.15,242.89,0,35.18,285.96,80.73
Paraguay,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Paraguay,Nutrient nitrogen N (total),Import Quantity,t,59031.98,58634.32,81696.16,102065.72,97514.61,115149.01,134251.35,122063.97,120031.81,133618.81,133113.46,122795,141502.41,157641.26,115205.83
Paraguay,Nutrient nitrogen N (total),Export Quantity,t,0.46,0.37,5.03,19.83,34.64,100.6,2.14,0,17.19,3.71,9.07,33.48,21.25,721.8,202.42
Peru,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,1476984.71,1463967.914,1399299.114
Peru,Nutrient nitrogen N (total),Import Quantity,t,284969.04,342372.77,328262.16,270874.22,370084.12,346439.85,331815.17,423912.83,402345.35,453858.02,336728.67,464348.28,461391.43,489914.26,404068.56
Peru,Nutrient nitrogen N (total),Export Quantity,t,8569.28,13649.37,12305.56,12348.66,9626.37,10469.02,16303.77,12177.64,11935.64,14762.89,9558.41,7953.86,16728.41,14275.31,8525.63
Philippines,Nutrient nitrogen N (total),Production,t,39451,27890,5224,93124,143919,46027,46839,45734,50163.28,68167.1,93485.74,26461.23,65041.43,141809.93,267891.02
Philippines,Nutrient nitrogen N (total),Import Quantity,t,364445.65,430136.47,415821.54,382360.82,430400.69,435228.87,547913.23,481200.81,579312.81,701057.26,604347.53,691738.17,788127.58,620301.27,536557.85
Philippines,Nutrient nitrogen N (total),Export Quantity,t,46786.05,60452.5,63802.07,60183.78,35671.77,45294.12,303.63,28.69,1154.19,7680.07,7773.89,8507.52,9529.24,6751.73,5428.03
Poland,Nutrient nitrogen N (total),Production,t,1716000,1545000,1637000,1766000,1880000,1834000,1948991,2010160,1966820,2057909,2023411,2006141,2098810,2101674,1754955
Poland,Nutrient nitrogen N (total),Import Quantity,t,223627.13,275663.31,250903.81,267070.61,305574.36,364838.66,417264.53,521861.43,553510.8,634107.6,590741.03,680982.22,694230.04,641001.28,780385.09
Poland,Nutrient nitrogen N (total),Export Quantity,t,616647.57,402851.55,600418.93,602270.34,656696.87,602704.66,639338.84,663864.18,610009.92,625439.54,841417.79,826817.6,871288.76,897712.13,779755.11
Portugal,Nutrient nitrogen N (total),Production,t,143489.43,73613.51,111061.11,124766.43,117560.29,91240.94,114383.64,113688.18,109991.95,113186.47,70024.68,70024.68,70024.68,70024.68,70024.68
Portugal,Nutrient nitrogen N (total),Import Quantity,t,81574.28,103895.2,124520.39,116428.08,120833.34,132834.86,132879.49,137822.44,118367.75,124358.43,150663.58,141147.47,132742.09,151105.05,149824.31
Portugal,Nutrient nitrogen N (total),Export Quantity,t,51604.23,43381.32,78520.11,85063.54,65579.58,85172.13,88906.22,82221.25,70482.85,72096.7,79864.35,81163,82831.47,88558.81,97141.51
Qatar,Nutrient nitrogen N (total),Production,t,1378620,1379080,1384600,1479820,2095300,2870000,2971680,2822560,3099940,2502400,2507000,2561300,2590600,2590600,2590600
Qatar,Nutrient nitrogen N (total),Import Quantity,t,204.12,665.56,1127,1139.73,1152.45,1165.17,1081.91,951.61,1025.89,1072.05,1144.92,1415.76,1439.8,1470.83,1803.41
Qatar,Nutrient nitrogen N (total),Export Quantity,t,1224895.71,1176912.84,1205452.75,1364875.64,1560308.13,2197853.95,1960325.29,2327602.75,2267470.99,2424771.04,2258812.76,2377590.9,2338712.18,2354734.83,2690154.58
Republic of Korea,Nutrient nitrogen N (total),Production,t,594248,496590,529531,497659,476530,439881,380208,334296,350224,406383,403231,404045,367726,364743,361779
Republic of Korea,Nutrient nitrogen N (total),Import Quantity,t,286827.49,245525.55,268757.52,296146.18,363004.74,370100.75,371472.75,362670.76,410678.98,404673.06,421207.4,412714.05,428907.77,438997.83,446229.56
Republic of Korea,Nutrient nitrogen N (total),Export Quantity,t,274984.88,287575.99,313159.63,328553.47,303400.56,287485.84,223163.36,173880.98,210326.39,297312.31,287940.18,290042.16,256345.1,295190.73,208889.98
Republic of Moldova,Nutrient nitrogen N (total),Import Quantity,t,22175.29,14672.81,19859.36,29321.7,27669.31,37576.51,37405.12,42971.46,46096.86,54000.33,76179,68347.96,72322.87,55088.51,47274.81
Republic of Moldova,Nutrient nitrogen N (total),Export Quantity,t,37.45,41.12,13.95,13.88,10.07,1.71,1.73,3.49,1.78,0.42,2.76,18.67,7.78,19.67,14.68
Romania,Nutrient nitrogen N (total),Production,t,898000,909300,656664.9,588155.47,595484.95,673083.75,707853.39,406330.76,326741.41,395367.14,450224.83,802335,1205134,599917,0
Romania,Nutrient nitrogen N (total),Import Quantity,t,42914.2,66982.4,98019.62,132705.42,129957.9,164664.82,184054.35,264276.95,452923.43,461410.08,393546.98,513721.28,507586.47,607149.43,817584.56
Romania,Nutrient nitrogen N (total),Export Quantity,t,647933.88,540301.12,721672.88,834784.57,693835.13,458021.59,443620.88,126283.68,66641.6,130492.71,141072.51,128773.86,248788.75,122083.19,90559.69
Russian Federation,Nutrient nitrogen N (total),Production,t,6890000,5463668,7583682,7776514,7706191,8237800,8216800,8732400,9474800,10052200,10421300,10913200,11189700,11403300,11921200
Russian Federation,Nutrient nitrogen N (total),Import Quantity,t,11191.97,6710.93,19733.63,15719.77,20098.87,21307.62,18559.71,13249.6,14515.62,22131.03,27598.56,36628.71,37841.95,29098.94,29098.94
Russian Federation,Nutrient nitrogen N (total),Export Quantity,t,4502495.5,5241485.75,5149994.93,5377636.08,5517434.26,5827419.3,5788810.4,5641264.86,6249356.07,6486829.72,7080716.09,7161858,7004526.2,7209528.65,7209528.65
Rwanda,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Rwanda,Nutrient nitrogen N (total),Import Quantity,t,3994.32,589.73,833.97,112.05,2304.4,6718.98,6941.14,9366.09,3460.41,8565.76,7562.71,10628.85,12529.67,10592.34,15116.45
Rwanda,Nutrient nitrogen N (total),Export Quantity,t,36.13,0,94.27,15.27,0,4.55,10.81,0.26,0,3.02,1.5,0.49,0.84,20.37,14.4
Saint Kitts and Nevis,Nutrient nitrogen N (total),Production,t,0,0,0,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Nutrient nitrogen N (total),Import Quantity,t,11.57,18.82,21.47,6.64,13.18,16.89,39.91,8.26,14.2,12.69,12.69,12.69,12.69,12.69,12.69
Saint Kitts and Nevis,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0.01,0.03,0.06,0.05,0.05,0.05,0.05,0.05,0.05
Saint Lucia,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Nutrient nitrogen N (total),Import Quantity,t,8,103.32,414.5,234.47,316.44,204.45,400.73,429.48,279.97,132.36,191.3,276.56,310.71,310.71,310.71
Saint Lucia,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0.52,0,0,0,0.6,0.02,5.79,0,0,1.75,0,0
Saint Vincent and the Grenadines,Nutrient nitrogen N (total),Import Quantity,t,253.88,332.88,385.49,235.68,240.75,223.41,146.69,204.01,342.57,218.47,257.63,230.26,217.7,203.16,203.16
Saint Vincent and the Grenadines,Nutrient nitrogen N (total),Export Quantity,t,0.07,0.18,0.31,0.1,0.07,0.19,0.15,0.01,0.03,0.03,0,0.1,0,0,0
Samoa,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Samoa,Nutrient nitrogen N (total),Import Quantity,t,1.9,3.86,2.04,4.41,0.62,2.02,5.8,1.19,12.68,3.27,10.22,11.13,11.42,11.7,11.7
Samoa,Nutrient nitrogen N (total),Export Quantity,t,0,9.55,19.1,28.65,0,0.02,0.01,0.01,0,0,0,0,0,0,0
Sao Tome and Principe,Nutrient nitrogen N (total),Import Quantity,t,8.42,314.76,31.64,28.41,113.48,21.39,36.69,100.57,29.69,30.35,34.67,50.9,39.33,45.29,40.65
Sao Tome and Principe,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,Nutrient nitrogen N (total),Production,t,2132000,2132000,2132000,2132000,2132000,2573298,1999436.3,2320300,2577500,2525500,2760800,2760800,2997700,2997700,4758191
Saudi Arabia,Nutrient nitrogen N (total),Import Quantity,t,17028.04,16149.24,17843.29,22695.76,25095.49,22109.35,24408.87,28888.41,25303.22,26028.64,26733.23,28993.27,29444.66,28527.27,28527.27
Saudi Arabia,Nutrient nitrogen N (total),Export Quantity,t,1410936.94,1389824.71,1424811.9,1444967.59,1570149.05,1532275.65,1602854.2,2034928.55,1938419.06,1950612.6,2127496.89,2253197.58,2676937.48,2324182.65,2586975.72
Senegal,Nutrient nitrogen N (total),Production,t,4812,1470,2291.55,12.23,4325.25,5216.11,6909.48,4932.26,11384.7,26959.25,14146.27,18929.56,20224.3,18320.36,8824.67
Senegal,Nutrient nitrogen N (total),Import Quantity,t,12605.13,26295.61,33252.01,7741.03,33783.71,31949.05,37096.15,26046.75,34711.52,42351.92,28524.74,33859.07,43158.28,15837.83,48561.98
Senegal,Nutrient nitrogen N (total),Export Quantity,t,21252.18,12257.57,8002.94,6323.47,5459.79,5429.1,14764.57,4950.8,6247.11,13279.41,25483.59,25117.65,16632.82,17569.66,4741.61
Serbia,Nutrient nitrogen N (total),Production,t,86162,119442,138202,176497,187003,192232.43,103510.38,74132.85,66569.1,79238.7,84879.5,82039.96,71398.79,79357.39,82560.53
Serbia,Nutrient nitrogen N (total),Import Quantity,t,175196.82,233668.64,105545.74,101702.24,210303.18,192533.62,156834.47,169744.65,227613.24,205912.94,104013.4,202982.91,311289.01,186852.92,276682.62
Serbia,Nutrient nitrogen N (total),Export Quantity,t,32067.4,15282.06,29942.39,31496.14,40389.85,44030.66,50316.76,51867.81,58270.56,67834.24,72735.56,72211.23,65604.43,83530.6,92622.6
Seychelles,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,Nutrient nitrogen N (total),Import Quantity,t,24.09,150.07,26.38,31.99,30.03,30.76,31.93,61.75,46.73,49.89,47.16,64.32,45.96,42.13,29.49
Seychelles,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0
Sierra Leone,Nutrient nitrogen N (total),Import Quantity,t,312.49,1251.55,355.37,315.38,1372.08,1647.07,326.67,168.61,1207.3,2943.29,2478.46,2478.46,2478.46,2478.46,2478.46
Sierra Leone,Nutrient nitrogen N (total),Export Quantity,t,1.89,26.5,1.95,0,0,43.2,0,0,0,0.07,0.05,0,0,0,0
Singapore,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,1476984.71,1463967.914,1399299.114
Singapore,Nutrient nitrogen N (total),Import Quantity,t,8343.75,3873.43,3838.04,5173.73,4938.22,4452.13,6605.48,7106.82,8217.75,7708.5,7828.3,9217.4,8298.9,8722.18,8495.21
Singapore,Nutrient nitrogen N (total),Export Quantity,t,915.06,756.54,3361.23,1842.6,2157.45,1861.92,13193.33,10218.68,12677.06,15627.62,8294.79,10995.8,16847.62,11214.54,11072.39
Slovakia,Nutrient nitrogen N (total),Production,t,167784,183383,187393,273976,236390,332394,244524.59,376730,343932.95,337404.45,366366.93,310934.89,333565.34,338818.6,245277.64
Slovakia,Nutrient nitrogen N (total),Import Quantity,t,107215.06,73235.42,98388.72,94321.7,121832.37,103287.83,122566.15,130733.98,140895.68,167554.85,148364.85,165635.88,153181.87,169781.14,180973.97
Slovakia,Nutrient nitrogen N (total),Export Quantity,t,144209.83,177845.47,214267.29,288389.64,269525.4,318297.08,296807.28,392670.15,358592.62,382413.39,385754.89,342690.2,350840.71,368701.97,310904.83
Slovenia,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Nutrient nitrogen N (total),Import Quantity,t,58792.99,62817.82,64436.76,47248.84,42042.79,45285.27,43006.7,42409.8,53619.94,47444.57,44957.64,43784.7,59597.27,69564.16,108229.77
Slovenia,Nutrient nitrogen N (total),Export Quantity,t,3016.1,5713.02,2917.88,1982.5,3000.73,3133.67,9208.43,11334.69,15230.37,11297.93,8842.87,10025.81,17081.7,32522.42,38496.62
Solomon Islands,Nutrient nitrogen N (total),Import Quantity,t,7.96,15.27,0,401.25,164.46,242.51,106.64,197.28,965.82,773.95,1389.21,188.65,200.15,44.26,19.08
Solomon Islands,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,70.35,0,0,0,0,0,0,0,0
Somalia,Nutrient nitrogen N (total),Import Quantity,t,2.92,473.04,293.77,4.5,4.39,22.11,66.22,51.05,591.64,918.5,444.88,624.6,1673.13,1238.21,128.57
Somalia,Nutrient nitrogen N (total),Export Quantity,t,98.06,145.07,192.09,128.1,64.11,0.11,2.36,4.6,6.84,6.84,6.84,6.84,6.84,6.84,6.84
South Africa,Nutrient nitrogen N (total),Production,t,217200,205700,212100,199200,206500,149600,200900,141400,129300,170900,157700,145300,145600,145600,145600
